Date,Location,State,Latitude,Longitude,MinTemp,MaxTemp,Rainfall
23/01/2013,Adelaide,South Australia,-34.9285,138.6007,15.5,30.6,0
24/01/2013,Adelaide,South Australia,-34.9285,138.6007,15.8,38.5,0
25/01/2013,Adelaide,South Australia,-34.9285,138.6007,18.1,24.8,0
26/01/2013,Adelaide,South Australia,-34.9285,138.6007,13.8,25.1,
27/01/2013,Adelaide,South Australia,-34.9285,138.6007,13.8,26.2,
28/01/2013,Adelaide,South Australia,-34.9285,138.6007,16.2,23.1,
29/01/2013,Adelaide,South Australia,-34.9285,138.6007,13,23.2,0
30/01/2013,Adelaide,South Australia,-34.9285,138.6007,12.7,25.4,0
31/01/2013,Adelaide,South Australia,-34.9285,138.6007,15.2,22.4,2.4
1/03/2013,Adelaide,South Australia,-34.9285,138.6007,13.7,26.9,0
2/03/2013,Adelaide,South Australia,-34.9285,138.6007,15.5,30.8,0
3/03/2013,Adelaide,South Australia,-34.9285,138.6007,16.6,32.5,0
4/03/2013,Adelaide,South Australia,-34.9285,138.6007,23,35,0
5/03/2013,Adelaide,South Australia,-34.9285,138.6007,22.8,34.9,0
6/03/2013,Adelaide,South Australia,-34.9285,138.6007,23.6,34.1,0
7/03/2013,Adelaide,South Australia,-34.9285,138.6007,24.6,36.5,0
8/03/2013,Adelaide,South Australia,-34.9285,138.6007,25.9,36.2,0
9/03/2013,Adelaide,South Australia,-34.9285,138.6007,24.8,33.7,
10/03/2013,Adelaide,South Australia,-34.9285,138.6007,21.6,34.5,0.4
11/03/2013,Adelaide,South Australia,-34.9285,138.6007,22,38.4,0
12/03/2013,Adelaide,South Australia,-34.9285,138.6007,26.1,38.2,0
13/03/2013,Adelaide,South Australia,-34.9285,138.6007,19.1,23.7,0
14/03/2013,Adelaide,South Australia,-34.9285,138.6007,17.1,24.6,0
15/03/2013,Adelaide,South Australia,-34.9285,138.6007,13.8,25.6,0
16/03/2013,Adelaide,South Australia,-34.9285,138.6007,17.4,23.8,
17/03/2013,Adelaide,South Australia,-34.9285,138.6007,13.3,21.9,0.2
18/03/2013,Adelaide,South Australia,-34.9285,138.6007,13.2,22.6,0
19/03/2013,Adelaide,South Australia,-34.9285,138.6007,14.8,28.9,0
20/03/2013,Adelaide,South Australia,-34.9285,138.6007,18.5,32.9,0
21/03/2013,Adelaide,South Australia,-34.9285,138.6007,19,22.1,0.2
22/03/2013,Adelaide,South Australia,-34.9285,138.6007,16.4,19.8,1.2
23/03/2013,Adelaide,South Australia,-34.9285,138.6007,14.6,25.1,2
24/03/2013,Adelaide,South Australia,-34.9285,138.6007,15.3,26.2,0
25/03/2013,Adelaide,South Australia,-34.9285,138.6007,15.7,25,0
26/03/2013,Adelaide,South Australia,-34.9285,138.6007,15.6,35.9,0
27/03/2013,Adelaide,South Australia,-34.9285,138.6007,23.6,26.7,0
28/03/2013,Adelaide,South Australia,-34.9285,138.6007,15.3,21.6,1.4
29/03/2013,Adelaide,South Australia,-34.9285,138.6007,11.1,21.6,0.2
30/03/2013,Adelaide,South Australia,-34.9285,138.6007,13.9,20.5,
31/03/2013,Adelaide,South Australia,-34.9285,138.6007,13,21,14
1/04/2013,Adelaide,South Australia,-34.9285,138.6007,15.2,21.7,2
2/04/2013,Adelaide,South Australia,-34.9285,138.6007,15.8,22.1,0.4
3/04/2013,Adelaide,South Australia,-34.9285,138.6007,14.4,22,0.6
4/04/2013,Adelaide,South Australia,-34.9285,138.6007,13.3,23.1,0
5/04/2013,Adelaide,South Australia,-34.9285,138.6007,10.3,26.9,0
6/04/2013,Adelaide,South Australia,-34.9285,138.6007,11.2,30.3,0
7/04/2013,Adelaide,South Australia,-34.9285,138.6007,14.1,29.4,0
8/04/2013,Adelaide,South Australia,-34.9285,138.6007,12.8,27,0
9/04/2013,Adelaide,South Australia,-34.9285,138.6007,12,26.7,0
10/04/2013,Adelaide,South Australia,-34.9285,138.6007,10.6,27.6,0
11/04/2013,Adelaide,South Australia,-34.9285,138.6007,14.4,30.2,0
12/04/2013,Adelaide,South Australia,-34.9285,138.6007,19,32.1,0
13/04/2013,Adelaide,South Australia,-34.9285,138.6007,19.8,27.8,0
14/04/2013,Adelaide,South Australia,-34.9285,138.6007,15.2,23.3,0
15/04/2013,Adelaide,South Australia,-34.9285,138.6007,15.3,23.1,0
16/04/2013,Adelaide,South Australia,-34.9285,138.6007,10.6,21.8,0
17/04/2013,Adelaide,South Australia,-34.9285,138.6007,11.1,22.6,0
18/04/2013,Adelaide,South Australia,-34.9285,138.6007,13.3,22.3,0
19/04/2013,Adelaide,South Australia,-34.9285,138.6007,11.6,20.4,0
20/04/2013,Adelaide,South Australia,-34.9285,138.6007,9.1,21.8,
21/04/2013,Adelaide,South Australia,-34.9285,138.6007,10.9,17.4,7.8
22/04/2013,Adelaide,South Australia,-34.9285,138.6007,10.8,21,13.4
23/04/2013,Adelaide,South Australia,-34.9285,138.6007,11.9,18.3,5.4
24/04/2013,Adelaide,South Australia,-34.9285,138.6007,11.8,20.9,0
25/04/2013,Adelaide,South Australia,-34.9285,138.6007,13.2,21.9,1.6
26/04/2013,Adelaide,South Australia,-34.9285,138.6007,12.9,23.5,0
27/04/2013,Adelaide,South Australia,-34.9285,138.6007,14.5,27,
28/04/2013,Adelaide,South Australia,-34.9285,138.6007,16.6,21.8,
29/04/2013,Adelaide,South Australia,-34.9285,138.6007,15,18.8,2
30/04/2013,Adelaide,South Australia,-34.9285,138.6007,13.3,20.3,0
1/05/2013,Adelaide,South Australia,-34.9285,138.6007,8.4,20.4,0
2/05/2013,Adelaide,South Australia,-34.9285,138.6007,8.8,21.2,0
3/05/2013,Adelaide,South Australia,-34.9285,138.6007,14.1,25.5,0
4/05/2013,Adelaide,South Australia,-34.9285,138.6007,14.8,19.5,0.2
5/05/2013,Adelaide,South Australia,-34.9285,138.6007,12.3,20.2,
6/05/2013,Adelaide,South Australia,-34.9285,138.6007,13.7,21.6,0.2
7/05/2013,Adelaide,South Australia,-34.9285,138.6007,10.8,27.3,0.4
8/05/2013,Adelaide,South Australia,-34.9285,138.6007,16.3,31.1,0
9/05/2013,Adelaide,South Australia,-34.9285,138.6007,19.6,29.8,0
10/05/2013,Adelaide,South Australia,-34.9285,138.6007,20.9,28.9,0
11/05/2013,Adelaide,South Australia,-34.9285,138.6007,20.6,25.2,
12/05/2013,Adelaide,South Australia,-34.9285,138.6007,15.4,20.2,8.6
13/05/2013,Adelaide,South Australia,-34.9285,138.6007,8.5,15.8,5.4
14/05/2013,Adelaide,South Australia,-34.9285,138.6007,10.4,16.1,16.2
15/05/2013,Adelaide,South Australia,-34.9285,138.6007,12.3,18.2,4.6
16/05/2013,Adelaide,South Australia,-34.9285,138.6007,10.7,17.5,7
17/05/2013,Adelaide,South Australia,-34.9285,138.6007,7.8,17.3,0
18/05/2013,Adelaide,South Australia,-34.9285,138.6007,7,17.5,0.2
19/05/2013,Adelaide,South Australia,-34.9285,138.6007,8,19.7,
20/05/2013,Adelaide,South Australia,-34.9285,138.6007,13.9,21.8,0
21/05/2013,Adelaide,South Australia,-34.9285,138.6007,13.5,19.5,0
22/05/2013,Adelaide,South Australia,-34.9285,138.6007,11.8,15.2,6.4
23/05/2013,Adelaide,South Australia,-34.9285,138.6007,8.6,18.7,2.4
24/05/2013,Adelaide,South Australia,-34.9285,138.6007,6.7,16.2,0
25/05/2013,Adelaide,South Australia,-34.9285,138.6007,12,17.5,
26/05/2013,Adelaide,South Australia,-34.9285,138.6007,11.5,18.5,0.6
27/05/2013,Adelaide,South Australia,-34.9285,138.6007,11.3,18,0
28/05/2013,Adelaide,South Australia,-34.9285,138.6007,9.7,18.6,0
29/05/2013,Adelaide,South Australia,-34.9285,138.6007,10.7,22.1,0
30/05/2013,Adelaide,South Australia,-34.9285,138.6007,14.2,23.3,0
31/05/2013,Adelaide,South Australia,-34.9285,138.6007,15.6,17.3,2.6
1/06/2013,Adelaide,South Australia,-34.9285,138.6007,14.6,16,38.8
2/06/2013,Adelaide,South Australia,-34.9285,138.6007,10.8,16.5,6.8
3/06/2013,Adelaide,South Australia,-34.9285,138.6007,8.5,17.1,0
4/06/2013,Adelaide,South Australia,-34.9285,138.6007,10.9,16.2,0
5/06/2013,Adelaide,South Australia,-34.9285,138.6007,11,15.1,0
6/06/2013,Adelaide,South Australia,-34.9285,138.6007,12.1,18.4,0
7/06/2013,Adelaide,South Australia,-34.9285,138.6007,10.4,16.1,4
8/06/2013,Adelaide,South Australia,-34.9285,138.6007,7.2,18.1,0
9/06/2013,Adelaide,South Australia,-34.9285,138.6007,10.7,17.8,0
10/06/2013,Adelaide,South Australia,-34.9285,138.6007,11.1,20,0
11/06/2013,Adelaide,South Australia,-34.9285,138.6007,10.7,16.1,0
12/06/2013,Adelaide,South Australia,-34.9285,138.6007,12.3,16,7.2
13/06/2013,Adelaide,South Australia,-34.9285,138.6007,10.6,15.3,1
14/06/2013,Adelaide,South Australia,-34.9285,138.6007,8.1,15.5,2.6
15/06/2013,Adelaide,South Australia,-34.9285,138.6007,6.3,15,
16/06/2013,Adelaide,South Australia,-34.9285,138.6007,5.5,15.3,
17/06/2013,Adelaide,South Australia,-34.9285,138.6007,6.2,15.2,0.4
18/06/2013,Adelaide,South Australia,-34.9285,138.6007,4.7,15.8,0
19/06/2013,Adelaide,South Australia,-34.9285,138.6007,3.6,17,0
20/06/2013,Adelaide,South Australia,-34.9285,138.6007,4.1,16.2,0
21/06/2013,Adelaide,South Australia,-34.9285,138.6007,8.5,14.4,1.6
22/06/2013,Adelaide,South Australia,-34.9285,138.6007,9.7,13.7,12.8
23/06/2013,Adelaide,South Australia,-34.9285,138.6007,10,15,1.2
24/06/2013,Adelaide,South Australia,-34.9285,138.6007,10.3,17.2,0
25/06/2013,Adelaide,South Australia,-34.9285,138.6007,7.2,18.1,0
26/06/2013,Adelaide,South Australia,-34.9285,138.6007,5.3,18,0
27/06/2013,Adelaide,South Australia,-34.9285,138.6007,7.5,17.5,0
28/06/2013,Adelaide,South Australia,-34.9285,138.6007,7.4,16.7,0
29/06/2013,Adelaide,South Australia,-34.9285,138.6007,4.1,16.3,0
30/06/2013,Adelaide,South Australia,-34.9285,138.6007,8.5,17.8,0
1/07/2013,Adelaide,South Australia,-34.9285,138.6007,11.8,18.4,0
2/07/2013,Adelaide,South Australia,-34.9285,138.6007,9.9,17.4,0
3/07/2013,Adelaide,South Australia,-34.9285,138.6007,7.7,17.6,0
4/07/2013,Adelaide,South Australia,-34.9285,138.6007,11.4,15,0
5/07/2013,Adelaide,South Australia,-34.9285,138.6007,7.9,14.9,8.6
6/07/2013,Adelaide,South Australia,-34.9285,138.6007,8.9,15.3,2.6
7/07/2013,Adelaide,South Australia,-34.9285,138.6007,8.4,14,24
8/07/2013,Adelaide,South Australia,-34.9285,138.6007,4.6,15.2,0.8
9/07/2013,Adelaide,South Australia,-34.9285,138.6007,4.1,15.7,0
10/07/2013,Adelaide,South Australia,-34.9285,138.6007,4.8,16.1,0
11/07/2013,Adelaide,South Australia,-34.9285,138.6007,7.9,19.3,0
12/07/2013,Adelaide,South Australia,-34.9285,138.6007,8.6,16.4,0
13/07/2013,Adelaide,South Australia,-34.9285,138.6007,13.8,18.9,19
14/07/2013,Adelaide,South Australia,-34.9285,138.6007,13.7,18.1,1.6
15/07/2013,Adelaide,South Australia,-34.9285,138.6007,12.6,16.8,3.8
16/07/2013,Adelaide,South Australia,-34.9285,138.6007,11.9,17.3,1.6
17/07/2013,Adelaide,South Australia,-34.9285,138.6007,10.3,19.7,0
18/07/2013,Adelaide,South Australia,-34.9285,138.6007,11.3,15.4,14.2
19/07/2013,Adelaide,South Australia,-34.9285,138.6007,12.1,13.9,2
20/07/2013,Adelaide,South Australia,-34.9285,138.6007,5.7,11.9,11.6
21/07/2013,Adelaide,South Australia,-34.9285,138.6007,5.9,12.7,7.4
22/07/2013,Adelaide,South Australia,-34.9285,138.6007,7.9,12.9,13
23/07/2013,Adelaide,South Australia,-34.9285,138.6007,4.7,15.1,6
24/07/2013,Adelaide,South Australia,-34.9285,138.6007,6.2,15.3,0.2
25/07/2013,Adelaide,South Australia,-34.9285,138.6007,7.2,15.6,0
26/07/2013,Adelaide,South Australia,-34.9285,138.6007,8.2,18.2,0
27/07/2013,Adelaide,South Australia,-34.9285,138.6007,9.7,19.3,0
28/07/2013,Adelaide,South Australia,-34.9285,138.6007,14.3,20.8,0
29/07/2013,Adelaide,South Australia,-34.9285,138.6007,10.2,16.5,1
30/07/2013,Adelaide,South Australia,-34.9285,138.6007,10.9,14.2,1.8
31/07/2013,Adelaide,South Australia,-34.9285,138.6007,10.5,14.8,0
1/08/2013,Adelaide,South Australia,-34.9285,138.6007,4.1,18.5,0
2/08/2013,Adelaide,South Australia,-34.9285,138.6007,9.3,14.4,4.2
3/08/2013,Adelaide,South Australia,-34.9285,138.6007,8.8,14,2.4
4/08/2013,Adelaide,South Australia,-34.9285,138.6007,6.4,16.1,6.4
5/08/2013,Adelaide,South Australia,-34.9285,138.6007,10.6,20.6,0
6/08/2013,Adelaide,South Australia,-34.9285,138.6007,13.2,15.5,1.4
7/08/2013,Adelaide,South Australia,-34.9285,138.6007,10.6,15.1,4.4
8/08/2013,Adelaide,South Australia,-34.9285,138.6007,4.2,16.9,0
9/08/2013,Adelaide,South Australia,-34.9285,138.6007,9.9,17,0.8
10/08/2013,Adelaide,South Australia,-34.9285,138.6007,8,17.9,
11/08/2013,Adelaide,South Australia,-34.9285,138.6007,7.5,20.3,
12/08/2013,Adelaide,South Australia,-34.9285,138.6007,11.8,15.9,1.6
13/08/2013,Adelaide,South Australia,-34.9285,138.6007,11.2,17.6,4.6
14/08/2013,Adelaide,South Australia,-34.9285,138.6007,11.4,14.8,5
15/08/2013,Adelaide,South Australia,-34.9285,138.6007,6.6,17.6,0.4
16/08/2013,Adelaide,South Australia,-34.9285,138.6007,10,17.7,0
17/08/2013,Adelaide,South Australia,-34.9285,138.6007,8,16,9.8
18/08/2013,Adelaide,South Australia,-34.9285,138.6007,9,16,3.2
19/08/2013,Adelaide,South Australia,-34.9285,138.6007,7.4,13.1,9.2
20/08/2013,Adelaide,South Australia,-34.9285,138.6007,4.8,14.4,0.4
21/08/2013,Adelaide,South Australia,-34.9285,138.6007,8,12.5,1.8
22/08/2013,Adelaide,South Australia,-34.9285,138.6007,9.1,14.5,9.8
23/08/2013,Adelaide,South Australia,-34.9285,138.6007,11.3,15.1,9
24/08/2013,Adelaide,South Australia,-34.9285,138.6007,11,15.7,3.8
25/08/2013,Adelaide,South Australia,-34.9285,138.6007,9.1,16.5,0
26/08/2013,Adelaide,South Australia,-34.9285,138.6007,6.3,19.6,0
27/08/2013,Adelaide,South Australia,-34.9285,138.6007,9.3,24,0
28/08/2013,Adelaide,South Australia,-34.9285,138.6007,10.4,21.6,0.2
29/08/2013,Adelaide,South Australia,-34.9285,138.6007,14,17.5,3.2
30/08/2013,Adelaide,South Australia,-34.9285,138.6007,12,20.7,2.8
31/08/2013,Adelaide,South Australia,-34.9285,138.6007,9.9,25.8,0
1/09/2013,Adelaide,South Australia,-34.9285,138.6007,17.1,28.3,0
2/09/2013,Adelaide,South Australia,-34.9285,138.6007,11.1,28,0
3/09/2013,Adelaide,South Australia,-34.9285,138.6007,16,29.1,0
4/09/2013,Adelaide,South Australia,-34.9285,138.6007,18.5,28.3,0
5/09/2013,Adelaide,South Australia,-34.9285,138.6007,15.6,15.9,0.2
6/09/2013,Adelaide,South Australia,-34.9285,138.6007,12.7,15.5,1.8
7/09/2013,Adelaide,South Australia,-34.9285,138.6007,7.9,19.9,0
8/09/2013,Adelaide,South Australia,-34.9285,138.6007,13.9,25,0
9/09/2013,Adelaide,South Australia,-34.9285,138.6007,19.2,23.9,0
10/09/2013,Adelaide,South Australia,-34.9285,138.6007,11.5,15.7,0.8
11/09/2013,Adelaide,South Australia,-34.9285,138.6007,10.1,18.7,0.2
12/09/2013,Adelaide,South Australia,-34.9285,138.6007,10.7,19.6,0
13/09/2013,Adelaide,South Australia,-34.9285,138.6007,12.1,19.1,20.4
14/09/2013,Adelaide,South Australia,-34.9285,138.6007,12.3,20,
15/09/2013,Adelaide,South Australia,-34.9285,138.6007,10.2,26.1,1
16/09/2013,Adelaide,South Australia,-34.9285,138.6007,13.2,18.5,2.4
17/09/2013,Adelaide,South Australia,-34.9285,138.6007,13,17.9,2.8
18/09/2013,Adelaide,South Australia,-34.9285,138.6007,11.5,16.9,5.2
19/09/2013,Adelaide,South Australia,-34.9285,138.6007,9.6,18.5,0
20/09/2013,Adelaide,South Australia,-34.9285,138.6007,11.4,19.9,4
21/09/2013,Adelaide,South Australia,-34.9285,138.6007,9.7,25.4,
22/09/2013,Adelaide,South Australia,-34.9285,138.6007,10.7,24.8,0
23/09/2013,Adelaide,South Australia,-34.9285,138.6007,14.9,28.1,0
24/09/2013,Adelaide,South Australia,-34.9285,138.6007,13,26.1,0
25/09/2013,Adelaide,South Australia,-34.9285,138.6007,15,21.8,0
26/09/2013,Adelaide,South Australia,-34.9285,138.6007,10.7,18.5,3.4
27/09/2013,Adelaide,South Australia,-34.9285,138.6007,9.1,24.5,0
28/09/2013,Adelaide,South Australia,-34.9285,138.6007,12.9,19.4,
29/09/2013,Adelaide,South Australia,-34.9285,138.6007,9.3,28,0.4
30/09/2013,Adelaide,South Australia,-34.9285,138.6007,17.7,27.1,0
1/10/2013,Adelaide,South Australia,-34.9285,138.6007,9.7,16.3,5.8
2/10/2013,Adelaide,South Australia,-34.9285,138.6007,9.9,17.4,0.4
3/10/2013,Adelaide,South Australia,-34.9285,138.6007,11,17.1,7.8
4/10/2013,Adelaide,South Australia,-34.9285,138.6007,6.1,24.6,0
5/10/2013,Adelaide,South Australia,-34.9285,138.6007,15.5,25.5,0
6/10/2013,Adelaide,South Australia,-34.9285,138.6007,13.7,19.4,0
7/10/2013,Adelaide,South Australia,-34.9285,138.6007,8.4,21.2,0
8/10/2013,Adelaide,South Australia,-34.9285,138.6007,8.3,27.5,0
9/10/2013,Adelaide,South Australia,-34.9285,138.6007,15.3,31.7,0
10/10/2013,Adelaide,South Australia,-34.9285,138.6007,15.6,17,0
11/10/2013,Adelaide,South Australia,-34.9285,138.6007,10.8,20.4,2
12/10/2013,Adelaide,South Australia,-34.9285,138.6007,8.8,27,
13/10/2013,Adelaide,South Australia,-34.9285,138.6007,10.2,16.7,4
14/10/2013,Adelaide,South Australia,-34.9285,138.6007,9.3,17.4,2
15/10/2013,Adelaide,South Australia,-34.9285,138.6007,5.4,23.6,0.2
16/10/2013,Adelaide,South Australia,-34.9285,138.6007,12.5,30.8,0
17/10/2013,Adelaide,South Australia,-34.9285,138.6007,9.3,17.3,7.2
18/10/2013,Adelaide,South Australia,-34.9285,138.6007,7,26.2,0
19/10/2013,Adelaide,South Australia,-34.9285,138.6007,13.2,31.1,
20/10/2013,Adelaide,South Australia,-34.9285,138.6007,18.9,33,
21/10/2013,Adelaide,South Australia,-34.9285,138.6007,20,25.3,0
22/10/2013,Adelaide,South Australia,-34.9285,138.6007,18.4,21.8,0.4
23/10/2013,Adelaide,South Australia,-34.9285,138.6007,10.5,18,2.2
24/10/2013,Adelaide,South Australia,-34.9285,138.6007,8.6,16.8,0.4
25/10/2013,Adelaide,South Australia,-34.9285,138.6007,7.2,18.3,0
26/10/2013,Adelaide,South Australia,-34.9285,138.6007,7,22.8,
27/10/2013,Adelaide,South Australia,-34.9285,138.6007,14.1,25.2,0
28/10/2013,Adelaide,South Australia,-34.9285,138.6007,12.8,20.6,0
29/10/2013,Adelaide,South Australia,-34.9285,138.6007,11.7,19.3,0
30/10/2013,Adelaide,South Australia,-34.9285,138.6007,12.7,20.4,0
31/10/2013,Adelaide,South Australia,-34.9285,138.6007,8,23,0
1/11/2013,Adelaide,South Australia,-34.9285,138.6007,10.1,31.1,0
2/11/2013,Adelaide,South Australia,-34.9285,138.6007,13.6,32.5,0
3/11/2013,Adelaide,South Australia,-34.9285,138.6007,13,21.1,0
4/11/2013,Adelaide,South Australia,-34.9285,138.6007,10,24.3,0
5/11/2013,Adelaide,South Australia,-34.9285,138.6007,13.9,30,0
6/11/2013,Adelaide,South Australia,-34.9285,138.6007,18.9,34.8,0
7/11/2013,Adelaide,South Australia,-34.9285,138.6007,19.9,24,0
8/11/2013,Adelaide,South Australia,-34.9285,138.6007,13.4,17.7,2.6
9/11/2013,Adelaide,South Australia,-34.9285,138.6007,9.4,17.7,0
10/11/2013,Adelaide,South Australia,-34.9285,138.6007,9.3,19.5,0
11/11/2013,Adelaide,South Australia,-34.9285,138.6007,10.4,20.9,0
12/11/2013,Adelaide,South Australia,-34.9285,138.6007,10.6,21.8,0
13/11/2013,Adelaide,South Australia,-34.9285,138.6007,13.3,21.8,0
14/11/2013,Adelaide,South Australia,-34.9285,138.6007,8.4,21.9,0
15/11/2013,Adelaide,South Australia,-34.9285,138.6007,12,23.5,0
16/11/2013,Adelaide,South Australia,-34.9285,138.6007,12.2,22.5,0
17/11/2013,Adelaide,South Australia,-34.9285,138.6007,10.7,26.1,0
18/11/2013,Adelaide,South Australia,-34.9285,138.6007,10.9,32.1,0
19/11/2013,Adelaide,South Australia,-34.9285,138.6007,15.2,33.4,0
20/11/2013,Adelaide,South Australia,-34.9285,138.6007,14.4,20,0
21/11/2013,Adelaide,South Australia,-34.9285,138.6007,11.7,19.3,0
22/11/2013,Adelaide,South Australia,-34.9285,138.6007,9.8,19.6,0.2
23/11/2013,Adelaide,South Australia,-34.9285,138.6007,10.1,20.3,
24/11/2013,Adelaide,South Australia,-34.9285,138.6007,12.9,23.6,0
25/11/2013,Adelaide,South Australia,-34.9285,138.6007,11.9,29.7,0
26/11/2013,Adelaide,South Australia,-34.9285,138.6007,19.8,35.9,0
27/11/2013,Adelaide,South Australia,-34.9285,138.6007,25.9,37,0
28/11/2013,Adelaide,South Australia,-34.9285,138.6007,17.3,19.4,0
29/11/2013,Adelaide,South Australia,-34.9285,138.6007,12.2,22.9,2.4
30/11/2013,Adelaide,South Australia,-34.9285,138.6007,11.2,29.8,0
1/12/2013,Adelaide,South Australia,-34.9285,138.6007,16.5,27.2,
2/12/2013,Adelaide,South Australia,-34.9285,138.6007,16.3,31.2,1
3/12/2013,Adelaide,South Australia,-34.9285,138.6007,16.3,28.8,0
4/12/2013,Adelaide,South Australia,-34.9285,138.6007,15.4,20.8,3.4
5/12/2013,Adelaide,South Australia,-34.9285,138.6007,8.5,18.5,4
6/12/2013,Adelaide,South Australia,-34.9285,138.6007,11.1,22.4,2.6
7/12/2013,Adelaide,South Australia,-34.9285,138.6007,13.6,32.1,
8/12/2013,Adelaide,South Australia,-34.9285,138.6007,20.4,31,
9/12/2013,Adelaide,South Australia,-34.9285,138.6007,16.3,20.4,2
10/12/2013,Adelaide,South Australia,-34.9285,138.6007,14.3,20.7,1.4
11/12/2013,Adelaide,South Australia,-34.9285,138.6007,12.9,22.2,1.6
12/12/2013,Adelaide,South Australia,-34.9285,138.6007,13.8,22.6,0
13/12/2013,Adelaide,South Australia,-34.9285,138.6007,12.4,23.4,0
14/12/2013,Adelaide,South Australia,-34.9285,138.6007,13.8,26,0
15/12/2013,Adelaide,South Australia,-34.9285,138.6007,10.9,27.1,0
16/12/2013,Adelaide,South Australia,-34.9285,138.6007,11,30.4,0
17/12/2013,Adelaide,South Australia,-34.9285,138.6007,14.2,35,0
18/12/2013,Adelaide,South Australia,-34.9285,138.6007,23.8,41,0
19/12/2013,Adelaide,South Australia,-34.9285,138.6007,21.7,43.4,0
20/12/2013,Adelaide,South Australia,-34.9285,138.6007,24.5,39.9,0
21/12/2013,Adelaide,South Australia,-34.9285,138.6007,23.5,27.4,
22/12/2013,Adelaide,South Australia,-34.9285,138.6007,18.4,24.4,0.2
23/12/2013,Adelaide,South Australia,-34.9285,138.6007,14.6,23.7,0
24/12/2013,Adelaide,South Australia,-34.9285,138.6007,11,27.1,0
25/12/2013,Adelaide,South Australia,-34.9285,138.6007,15.1,33.2,0
26/12/2013,Adelaide,South Australia,-34.9285,138.6007,17.2,29,0
27/12/2013,Adelaide,South Australia,-34.9285,138.6007,13.9,33.7,0
28/12/2013,Adelaide,South Australia,-34.9285,138.6007,20.3,28.1,0
29/12/2013,Adelaide,South Australia,-34.9285,138.6007,13.5,27.7,0
30/12/2013,Adelaide,South Australia,-34.9285,138.6007,13.9,29.6,0
31/12/2013,Adelaide,South Australia,-34.9285,138.6007,12.8,36.8,0
1/01/2014,Adelaide,South Australia,-34.9285,138.6007,22,33,
2/01/2014,Adelaide,South Australia,-34.9285,138.6007,16.9,22.7,4.2
3/01/2014,Adelaide,South Australia,-34.9285,138.6007,15.2,22.6,0.8
4/01/2014,Adelaide,South Australia,-34.9285,138.6007,14.8,22.8,0.6
5/01/2014,Adelaide,South Australia,-34.9285,138.6007,16,21.7,
6/01/2014,Adelaide,South Australia,-34.9285,138.6007,12.5,22.5,2.8
7/01/2014,Adelaide,South Australia,-34.9285,138.6007,12.1,23.4,0
8/01/2014,Adelaide,South Australia,-34.9285,138.6007,12.7,27.7,0
9/01/2014,Adelaide,South Australia,-34.9285,138.6007,14.9,31.4,0
10/01/2014,Adelaide,South Australia,-34.9285,138.6007,18.2,35.2,0
11/01/2014,Adelaide,South Australia,-34.9285,138.6007,17.1,33,0
12/01/2014,Adelaide,South Australia,-34.9285,138.6007,16.6,35.5,0
13/01/2014,Adelaide,South Australia,-34.9285,138.6007,22.1,42.1,0
14/01/2014,Adelaide,South Australia,-34.9285,138.6007,25.3,45.1,0
15/01/2014,Adelaide,South Australia,-34.9285,138.6007,27.1,43.7,0
16/01/2014,Adelaide,South Australia,-34.9285,138.6007,29.9,44.2,0
17/01/2014,Adelaide,South Australia,-34.9285,138.6007,28.3,42.7,0
18/01/2014,Adelaide,South Australia,-34.9285,138.6007,21.4,30.8,1.6
19/01/2014,Adelaide,South Australia,-34.9285,138.6007,16.7,28.8,0
20/01/2014,Adelaide,South Australia,-34.9285,138.6007,15.5,30.2,0
21/01/2014,Adelaide,South Australia,-34.9285,138.6007,14.4,26.8,0
22/01/2014,Adelaide,South Australia,-34.9285,138.6007,15.4,28.9,0
23/01/2014,Adelaide,South Australia,-34.9285,138.6007,18.6,35.3,0
24/01/2014,Adelaide,South Australia,-34.9285,138.6007,20.1,27.3,0.2
25/01/2014,Adelaide,South Australia,-34.9285,138.6007,15,27.1,0
26/01/2014,Adelaide,South Australia,-34.9285,138.6007,18.2,34,0
27/01/2014,Adelaide,South Australia,-34.9285,138.6007,17.6,39.1,0
28/01/2014,Adelaide,South Australia,-34.9285,138.6007,20.3,43,0
29/01/2014,Adelaide,South Australia,-34.9285,138.6007,18.8,31.3,0
30/01/2014,Adelaide,South Australia,-34.9285,138.6007,21.7,36.7,0
31/01/2014,Adelaide,South Australia,-34.9285,138.6007,20.9,37.6,0
1/02/2014,Adelaide,South Australia,-34.9285,138.6007,22.7,43.4,0
2/02/2014,Adelaide,South Australia,-34.9285,138.6007,28.7,44.7,0
3/02/2014,Adelaide,South Australia,-34.9285,138.6007,23.6,28.3,0
4/02/2014,Adelaide,South Australia,-34.9285,138.6007,14.9,28.3,0
5/02/2014,Adelaide,South Australia,-34.9285,138.6007,17.8,34.3,0
6/02/2014,Adelaide,South Australia,-34.9285,138.6007,16.1,33.5,0
7/02/2014,Adelaide,South Australia,-34.9285,138.6007,17.9,36.7,0
8/02/2014,Adelaide,South Australia,-34.9285,138.6007,22.8,42.7,0
9/02/2014,Adelaide,South Australia,-34.9285,138.6007,20.3,28.4,0
10/02/2014,Adelaide,South Australia,-34.9285,138.6007,14.6,33.8,0
11/02/2014,Adelaide,South Australia,-34.9285,138.6007,19.5,42.5,0
12/02/2014,Adelaide,South Australia,-34.9285,138.6007,29,41.7,0
